game_id,move_number,move_played,piece_type,best_move,cp_loss,move_category,fen_before,score_before,score_after
kLAHVl1J,74,Rg6,Rook,a5,102,Mistake,6r1/6r1/ppk1p3/2pnP1p1/P3N1R1/1P4P1/5PK1/3R4 b - - 1 37,44,146
kLAHVl1J,76,R8g7,Rook,Ne7,28,Good,6r1/8/ppk1p1r1/2pnP1p1/P3N1R1/1P4P1/5PK1/7R b - - 3 38,135,163
kLAHVl1J,78,b5,Pawn,Ne7,230,Blunder,7R/6r1/ppk1p1r1/2pnP1p1/P3N1R1/1P4P1/5PK1/8 b - - 5 39,69,299
kLAHVl1J,80,axb5,Pawn,axb5,30,Inaccuracy,7R/6r1/p1k1p1r1/1PpnP1p1/4N1R1/1P4P1/5PK1/8 b - - 0 40,100,130
kLAHVl1J,82,Rc7,Rook,Rc7,-14,Good,2R5/6r1/2k1p1r1/1ppnP1p1/4N1R1/1P4P1/5PK1/8 b - - 1 41,139,125
kLAHVl1J,84,Nxc7,Knight,Nxc7,-2,Good,8/2R5/2k1p1r1/1ppnP1p1/4N1R1/1P4P1/5PK1/8 b - - 0 42,35,33
kLAHVl1J,86,Rxg5,Rook,Rxg5,3,Good,8/2n5/2k1p1r1/1pp1P1R1/4N3/1P4P1/5PK1/8 b - - 0 43,-3,0
kLAHVl1J,88,Kd5,King,Kd5,0,Good,8/2n5/2k1p3/1pp1P1N1/8/1P4P1/5PK1/8 b - - 0 44,0,0
kLAHVl1J,90,c4,Pawn,c4,-1,Good,8/2n5/4p3/1ppkP1N1/5P2/1P4P1/6K1/8 b - - 0 45,1,0
kLAHVl1J,92,bxc4,Pawn,Kxc4,1,Good,8/2n5/4p3/1p1kP1N1/2P2P2/6P1/6K1/8 b - - 0 46,0,1
kLAHVl1J,94,Kd4,King,c3,24,Good,8/2n5/4p3/3kP1N1/2p2P2/5KP1/8/8 b - - 1 47,0,24
kLAHVl1J,96,c3,Pawn,c3,-15,Good,8/2n5/4p3/4P1N1/2pk1P2/6P1/4K3/8 b - - 3 48,29,14
kLAHVl1J,98,Kc4,King,Kc4,0,Good,8/2n5/4p3/4P1N1/3k1PP1/2p5/4K3/8 b - - 0 49,12,12
kLAHVl1J,100,exf5,Pawn,c2,0,Good,8/2n5/4p3/4PPN1/2k3P1/2p5/4K3/8 b - - 0 50,10,10
kLAHVl1J,102,Nd5,Knight,c2,10,Good,8/2n5/8/4PPN1/2k5/2p5/4K3/8 b - - 0 51,11,21
kLAHVl1J,104,Nf4+,Knight,Kd4,1,Good,8/8/8/3nPP2/2k1N3/2p5/4K3/8 b - - 2 52,6,7
kLAHVl1J,106,Kd4,King,Kd5,337,Blunder,8/8/8/4PP2/2k1Nn2/2p5/8/3K4 b - - 4 53,8,345
kLAHVl1J,108,Kxe5,King,Kxe5,-2,Good,8/8/8/4PP2/3k1n2/2N5/8/3K4 b - - 0 54,7,5
kLAHVl1J,110,Nxe2,Knight,Nd3,-4,Good,8/8/8/4kP2/5n2/8/4N3/3K4 b - - 1 55,4,0
kLAHVl1J,112,Kxf5,King,Kxf5,0,Good,8/8/8/4kP2/8/8/4K3/8 b - - 0 56,0,0
jubJPKOc,2,g6,Pawn,e5,31,Inaccuracy,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,2,33
jubJPKOc,4,c5,Pawn,c5,0,Good,rnbqkbnr/pppppp1p/6p1/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 1 2,20,20
jubJPKOc,6,Bg7,Bishop,Nc6,1,Good,rnbqkbnr/pp1ppp1p/6p1/2p5/2P5/2N3P1/PP1PPP1P/R1BQKBNR b KQkq - 0 3,21,22
jubJPKOc,8,Nc6,Knight,Nc6,-3,Good,rnbqk1nr/pp1pppbp/6p1/2p5/2P5/2N3P1/PP1PPPBP/R1BQK1NR b KQkq - 2 4,24,21
jubJPKOc,10,Nf6,Knight,e6,22,Good,r1bqk1nr/pp1pppbp/2n3p1/2p5/2P5/2NP2P1/PP2PPBP/R1BQK1NR b KQkq - 0 5,-2,20
jubJPKOc,12,O-O,King,a6,2,Good,r1bqk2r/pp1pppbp/2n2np1/2p5/2P1P3/2NP2P1/PP3PBP/R1BQK1NR b KQkq - 0 6,-1,1
jubJPKOc,14,d6,Pawn,a6,4,Good,r1bq1rk1/pp1pppbp/2n2np1/2p5/2P1P3/2NP2P1/PP2NPBP/R1BQK2R b KQ - 2 7,0,4
jubJPKOc,16,Ne8,Knight,Rb8,-3,Good,r1bq1rk1/pp2ppbp/2np1np1/2p5/2P1P3/2NP2PP/PP2NPB1/R1BQK2R b KQ - 0 8,11,8
jubJPKOc,18,Nc7,Knight,Nd4,18,Good,r1bqnrk1/pp2ppbp/2np2p1/2p5/2P1P3/2NPB1PP/PP2NPB1/R2QK2R b KQ - 2 9,-1,17
jubJPKOc,20,b6,Pawn,b6,4,Good,r1bq1rk1/ppn1ppbp/2np2p1/2p5/2PPP3/2N1B1PP/PP2NPB1/R2QK2R b KQ - 0 10,10,14
jubJPKOc,22,e5,Pawn,e5,-2,Good,r1bq1rk1/p1n1ppbp/1pnp2p1/2p5/2PPP3/2N1B1PP/PP2NPB1/R2Q1RK1 b - - 1 11,-1,-3
jubJPKOc,24,bxc5,Pawn,dxc5,2,Good,r1bq1rk1/p1n2pbp/1pnp2p1/2P1p3/2P1P3/2N1B1PP/PP2NPB1/R2Q1RK1 b - - 0 12,-17,-15
jubJPKOc,26,Rb8,Rook,Nd4,6,Good,r1bq1rk1/p1n2pbp/2np2p1/2p1p3/2P1PP2/2N1B1PP/PP2N1B1/R2Q1RK1 b - - 0 13,-19,-13
jubJPKOc,28,Nd4,Knight,Nd4,1,Good,1rbq1rk1/p1n2pbp/2np2p1/2p1p3/2P1PP2/1PN1B1PP/P3N1B1/R2Q1RK1 b - - 0 14,-24,-23
jubJPKOc,30,f5,Pawn,Nxe2+,3,Good,1rbq1rk1/p1n2pbp/3p2p1/2p1p3/2PnPP2/1PNQB1PP/P3N1B1/R4RK1 b - - 2 15,-29,-26
jubJPKOc,32,a5,Pawn,Bb7,29,Good,1rbq1rk1/p1n3bp/3p2p1/2p1pp2/2PnPP2/1PNQB1PP/P3N1B1/4RRK1 b - - 1 16,-53,-24
jubJPKOc,34,Bd7,Bishop,Bb7,28,Good,1rbq1rk1/2n3bp/3p2p1/p1p1pp2/2PnPP2/1PNQB1PP/P3N1BK/4RR2 b - - 1 17,-52,-24
jubJPKOc,36,dxe5,Pawn,dxe5,-2,Good,1r1q1rk1/2nb2bp/3p2p1/p1p1Pp2/2PnP3/1PNQB1PP/P3N1BK/4RR2 b - - 0 18,-47,-49
jubJPKOc,38,a4,Pawn,Bc6,-5,Good,1r1q1rk1/2nb2bp/6p1/p1p1pp2/2PnP3/1PNQB1PP/P3NRBK/4R3 b - - 1 19,-58,-63
jubJPKOc,40,Bxa4,Bishop,Bxa4,-2,Good,1r1q1rk1/2nb2bp/6p1/2p1pp2/N1PnP3/1P1QB1PP/P3NRBK/4R3 b - - 0 20,-354,-356
jubJPKOc,42,Nf3+,Knight,Nf3+,-41,Good,1r1q1rk1/2n3bp/6p1/2p1pp2/P1PnP3/3QB1PP/P3NRBK/4R3 b - - 0 21,-427,-468
jubJPKOc,44,Qxd3,Queen,Qxd3,37,Inaccuracy,1r1q1rk1/2n3bp/6p1/2p1pp2/P1P1P3/3QBRPP/P3N1BK/4R3 b - - 0 22,-469,-432
jubJPKOc,46,Qd7,Queen,Qd2,99,Mistake,1r3rk1/2n3bp/6p1/2B1pp2/P1P1P3/3q1RPP/P3N1BK/4R3 b - - 0 23,-477,-378
jubJPKOc,48,Rxf8,Rook,Rxf8,23,Good,1r3Bk1/2nq2bp/6p1/4pp2/P1P1P3/5RPP/P3N1BK/4R3 b - - 0 24,-435,-412
jubJPKOc,50,Qa4,Queen,Qd2,44,Inaccuracy,5rk1/2nq2bp/6p1/P3pp2/2P1P3/5RPP/P3N1BK/4R3 b - - 0 25,-439,-395
jubJPKOc,52,Qxa2,Queen,f4,103,Mistake,5rk1/2n3bp/6p1/P3pp2/q1P1P3/5RPP/P3N1BK/5R2 b - - 2 26,-446,-343
Kq6lnn3p,2,e6,Pawn,d5,2,Good,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,30,32
Kq6lnn3p,4,Bb4+,Bishop,Nf6,7,Good,rnbqkbnr/pppp1ppp/4p3/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,26,33
Kq6lnn3p,6,Nf6,Knight,c5,28,Good,rnbqk1nr/pppp1ppp/4p3/8/1bPP4/8/PP1NPPPP/R1BQKBNR b KQkq - 2 3,24,52
Kq6lnn3p,8,O-O,King,c5,19,Good,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/6P1/PP1NPP1P/R1BQKBNR b KQkq - 0 4,4,23
Kq6lnn3p,10,a5,Pawn,a5,12,Good,rnbq1rk1/pppp1ppp/4pn2/8/1bPP4/6P1/PP1NPPBP/R1BQK1NR b KQ - 2 5,25,37
Kq6lnn3p,12,d6,Pawn,d5,13,Good,rnbq1rk1/1ppp1ppp/4pn2/p7/1bPP4/5NP1/PP1NPPBP/R1BQK2R b KQ - 1 6,34,47
Kq6lnn3p,14,Bxd2,Bishop,Bd7,19,Good,rnbq1rk1/1pp2ppp/3ppn2/p7/1bPP4/5NP1/PP1NPPBP/R1BQ1RK1 b - - 1 7,43,62
Kq6lnn3p,16,Qe7,Queen,Re8,9,Good,rnbq1rk1/1pp2ppp/3ppn2/p7/2PP4/5NP1/PP1BPPBP/R2Q1RK1 b - - 0 8,67,76
Kq6lnn3p,18,Ne4,Knight,Ne4,10,Good,rnb2rk1/1pp1qppp/3ppn2/p7/2PP4/2B2NP1/PP2PPBP/R2Q1RK1 b - - 2 9,39,49
Kq6lnn3p,20,Nxc3,Knight,Nxc3,7,Good,rnb2rk1/1pp1qppp/3pp3/p7/2PPn3/2B2NP1/PPQ1PPBP/R4RK1 b - - 4 10,24,31
Kq6lnn3p,22,Nd7,Knight,Re8,-4,Good,rnb2rk1/1pp1qppp/3pp3/p7/2PP4/2Q2NP1/PP2PPBP/R4RK1 b - - 0 11,33,29
Kq6lnn3p,24,e5,Pawn,e5,0,Good,r1b2rk1/1ppnqppp/3pp3/p7/2PP4/2Q2NP1/PP2PPBP/2R2RK1 b - - 2 12,25,25
Kq6lnn3p,26,e4,Pawn,e4,2,Good,r1b2rk1/1ppnqppp/3p4/p1P1p3/3P4/2Q2NP1/PP2PPBP/2R2RK1 b - - 0 13,20,22
Kq6lnn3p,28,cxd6,Pawn,cxd6,15,Good,r1b2rk1/1ppnqppp/3P4/p7/3Pp3/2Q2NP1/PP2PPBP/2R2RK1 b - - 0 14,-21,-6
Kq6lnn3p,30,d5,Pawn,d5,8,Good,r1b2rk1/1p1nqppp/3p4/p7/3Pp3/2Q3P1/PP1NPPBP/2R2RK1 b - - 1 15,-20,-12
Kq6lnn3p,32,Nf6,Knight,Nf6,9,Good,r1b2rk1/1p1nqppp/8/p2p4/3Pp3/2Q1P1P1/PP1N1PBP/2R2RK1 b - - 0 16,-28,-19
Kq6lnn3p,34,Bd7,Bishop,Qb4,45,Inaccuracy,r1b2rk1/1pQ1qppp/5n2/p2p4/3Pp3/4P1P1/PP1N1PBP/2R2RK1 b - - 2 17,-45,0
Kq6lnn3p,36,Qb4,Queen,Qd8,8,Good,r4rk1/1pQbqppp/5n2/p2p4/3Pp3/1N2P1P1/PP3PBP/2R2RK1 b - - 4 18,0,8
Kq6lnn3p,38,b6,Pawn,b6,0,Good,r4rk1/1p1b1ppp/5n2/p2p4/1q1Pp3/1NQ1P1P1/PP3PBP/2R2RK1 b - - 6 19,-91,-91
Kq6lnn3p,40,exf3,Pawn,exf3,1,Good,r4rk1/3b1ppp/1p3n2/p2p4/1q1Pp3/1NQ1PPP1/PP4BP/2R2RK1 b - - 0 20,-149,-148
Kq6lnn3p,42,Qxc3,Queen,Rfe8,132,Mistake,r4rk1/3b1ppp/1p3n2/p2p4/1q1P4/1NQ1PBP1/PP5P/2R2RK1 b - - 0 21,-149,-17
Kq6lnn3p,44,Rac8,Rook,Rfe8,33,Inaccuracy,r4rk1/3b1ppp/1p3n2/p2p4/3P4/1NR1PBP1/PP5P/5RK1 b - - 0 22,-23,10
Kq6lnn3p,46,Rxc3,Rook,Rce8,30,Inaccuracy,2r2rk1/3b1ppp/1p3n2/p2p4/3P4/1NR1PBP1/PP5P/2R3K1 b - - 2 23,-13,17
Kq6lnn3p,48,Rc8,Rook,g5,-8,Good,5rk1/3b1ppp/1p3n2/p2p4/3P4/1NR1PBP1/PP5P/6K1 b - - 0 24,12,4
Kq6lnn3p,50,Bxc8,Bishop,Bxc8,-3,Good,2R3k1/3b1ppp/1p3n2/p2p4/3P4/1N2PBP1/PP5P/6K1 b - - 0 25,3,0
Kq6lnn3p,52,Kf8,King,Bf5,7,Good,2b3k1/5ppp/1p3n2/p2p4/3P4/4PBP1/PP1N3P/6K1 b - - 1 26,-5,2
Kq6lnn3p,54,Ke7,King,Ke7,-4,Good,2b2k2/5ppp/1p3n2/p2p4/3P4/4PBP1/PP5P/1N4K1 b - - 3 27,4,0
Kq6lnn3p,56,Kd6,King,Kd6,0,Good,2b5/4kppp/1p3n2/p2p4/3P4/2N1PBP1/PP5P/6K1 b - - 5 28,0,0
Kq6lnn3p,58,Bf5,Bishop,Ng4+,3,Good,2b5/5ppp/1p1k1n2/p2p4/3P4/2N1PBP1/PP3K1P/8 b - - 7 29,0,3
Kq6lnn3p,60,Bd3,Bishop,Bd3,0,Good,8/5ppp/1p1k1n2/p2p1b2/3P4/P1N1PBP1/1P3K1P/8 b - - 0 30,3,3
Kq6lnn3p,62,h6,Pawn,h6,3,Good,8/5ppp/1p1k1n2/p2p4/3P4/P1NbPBP1/1P5P/4K3 b - - 2 31,4,7
Kq6lnn3p,64,Bh7,Bishop,Bf5,3,Good,8/5pp1/1p1k1n1p/p2p4/3P4/P1NbPBP1/1P1K3P/8 b - - 1 32,8,11
Kq6lnn3p,66,axb4,Pawn,axb4,0,Good,8/5ppb/1p1k1n1p/p2p4/1P1P4/P1N1PBP1/3K3P/8 b - - 0 33,0,0
Kq6lnn3p,68,g5,Pawn,Bf5,0,Good,8/5ppb/1p1k1n1p/3p4/1P1P4/2N1PBP1/3K3P/8 b - - 0 34,0,0
Kq6lnn3p,70,Bf5,Bishop,Be4,0,Good,8/5p1b/1p1k1n1p/3p2p1/1P1P4/2N1PBP1/4K2P/8 b - - 1 35,0,0
Kq6lnn3p,72,Bd7,Bishop,Bd3,0,Good,8/5p2/1p1k1n1p/3p1bp1/1P1P4/2N1PBP1/5K1P/8 b - - 3 36,0,0
Kq6lnn3p,74,Bc6,Bishop,Bf5,0,Good,8/3b1p2/1p1k1n1p/3p2p1/1P1P3P/2N1PBP1/5K2/8 b - - 0 37,0,0
Kq6lnn3p,76,hxg5,Pawn,hxg5,0,Good,8/5p2/1pbk1n1p/3p2P1/1P1P4/2N1PBP1/5K2/8 b - - 0 38,0,0
Kq6lnn3p,78,Bd7,Bishop,Bd7,0,Good,8/5p2/1pbk1n2/3p2p1/1P1P4/2N1PBP1/8/4K3 b - - 1 39,0,0
Kq6lnn3p,80,Bf5,Bishop,Kc6,0,Good,8/3b1p2/1p1k1n2/3p2p1/1P1P4/2N1PBP1/3K4/8 b - - 3 40,0,0
Kq6lnn3p,82,Bd7,Bishop,Bh3,0,Good,8/5p2/1p1k1n2/3p1bp1/1P1P4/2N1PBP1/8/4K3 b - - 5 41,0,0
Kq6lnn3p,84,Bf5,Bishop,Bf5,0,Good,8/3b1p2/1p1k1n2/3p2p1/1P1P4/2N1PBP1/5K2/8 b - - 7 42,0,0
Kq6lnn3p,86,Bd7,Bishop,Bh3+,0,Good,8/5p2/1p1k1n2/3p1bp1/1P1P4/2N1PBP1/8/5K2 b - - 9 43,0,0
Kq6lnn3p,88,Bf5,Bishop,g4,0,Good,8/3b1p2/1p1k1n2/3p2p1/1P1P4/2N1PBP1/6K1/8 b - - 11 44,0,0
Kq6lnn3p,90,Bd7,Bishop,Bh3,0,Good,8/5p2/1p1k1n2/3p1bp1/1P1P4/2N1PBP1/5K2/8 b - - 13 45,0,0
Kq6lnn3p,92,Bf5,Bishop,Bf5,-1,Good,8/3b1p2/1p1k1n2/3p2p1/1P1P4/2N1P1P1/4BK2/8 b - - 15 46,2,1
Kq6lnn3p,94,Ne4+,Knight,Bc2,0,Good,8/5p2/1p1k1n2/1B1p1bp1/1P1P4/2N1P1P1/5K2/8 b - - 17 47,0,0
Kq6lnn3p,96,Bxe4,Bishop,dxe4,0,Good,8/5p2/1p1k4/1B1p1bp1/1P1PN3/4P1P1/5K2/8 b - - 0 48,0,0
Kq6lnn3p,98,f6,Pawn,Bg6,0,Good,4B3/5p2/1p1k4/3p2p1/1P1Pb3/4P1P1/5K2/8 b - - 1 49,0,0
Kq6lnn3p,100,Ke6,King,Kc7,0,Good,8/8/1p1k1p2/1B1p2p1/1P1Pb3/4P1P1/5K2/8 b - - 1 50,0,0
Kq6lnn3p,102,Kd6,King,Kd6,0,Good,8/8/1p2kp2/3p2p1/1P1Pb3/4P1P1/5K2/5B2 b - - 3 51,0,0
Kq6lnn3p,104,Ke6,King,Bf3,0,Good,8/8/1p1k1p2/3p2p1/1P1Pb3/4P1P1/8/4KB2 b - - 5 52,0,0
Kq6lnn3p,106,Kd6,King,Bf5,0,Good,8/8/1p2kp2/3p2p1/1P1Pb3/4P1PB/8/4K3 b - - 7 53,0,0
Kq6lnn3p,108,Kc6,King,Bf3,0,Good,8/8/1p1k1p2/3p2p1/1P1Pb3/4P1P1/8/4KB2 b - - 9 54,0,0
Kq6lnn3p,110,Kd6,King,Bf3,0,Good,8/8/1pk2p2/3p2p1/1P1Pb3/4P1P1/3K4/5B2 b - - 11 55,0,0
Kq6lnn3p,112,Kc6,King,Bf3,0,Good,8/8/Bp1k1p2/3p2p1/1P1Pb3/4P1P1/3K4/8 b - - 13 56,0,0
Kq6lnn3p,114,Kd6,King,Bg2,0,Good,8/8/1pk2p2/3p2p1/1P1Pb3/4P1P1/3KB3/8 b - - 15 57,0,0
Kq6lnn3p,116,Kc6,King,Kc6,0,Good,8/8/1p1k1p2/3p2p1/1P1Pb1B1/4P1P1/3K4/8 b - - 17 58,0,0
Kq6lnn3p,118,Kd6,King,Bh1,0,Good,8/8/1pk2p2/3p2p1/1P1Pb3/4P1P1/3KB3/8 b - - 19 59,0,0
Kq6lnn3p,120,Kc6,King,Kc6,0,Good,8/8/Bp1k1p2/3p2p1/1P1Pb3/4P1P1/3K4/8 b - - 21 60,0,0
IyLvbbnD,2,f5,Pawn,Nf6,21,Good,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,30,51
IyLvbbnD,4,Nf6,Knight,e6,-4,Good,rnbqkbnr/ppppp1pp/8/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR b KQkq - 0 2,61,57
IyLvbbnD,6,e6,Pawn,e6,-5,Good,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR b KQkq - 2 3,59,54
IyLvbbnD,8,d5,Pawn,Be7,2,Good,rnbqkb1r/pppp2pp/4pn2/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R b KQkq - 1 4,49,51
IyLvbbnD,10,Bd6,Bishop,Bd6,-1,Good,rnbqkb1r/ppp3pp/4pn2/3p1p2/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b kq - 1 5,49,48
IyLvbbnD,12,O-O,King,O-O,1,Good,rnbqk2r/ppp3pp/3bpn2/3p1p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b kq - 0 6,49,50
IyLvbbnD,14,b6,Pawn,Ne4,3,Good,rnbq1rk1/ppp3pp/3bpn2/3p1p2/2PP4/1P3NP1/P3PPBP/RNBQ1RK1 b - - 0 7,37,40
IyLvbbnD,16,Bb7,Bishop,Bb7,3,Good,rnbq1rk1/p1p3pp/1p1bpn2/3p1p2/2PP4/BP3NP1/P3PPBP/RN1Q1RK1 b - - 1 8,27,30
IyLvbbnD,18,Qxd6,Queen,cxd6,32,Inaccuracy,rn1q1rk1/pbp3pp/1p1Bpn2/3p1p2/2PP4/1P3NP1/P3PPBP/RN1Q1RK1 b - - 0 9,13,45
IyLvbbnD,20,Nbd7,Knight,Nbd7,2,Good,rn3rk1/pbp3pp/1p1qpn2/3p1p2/2PP4/1P3NP1/P2NPPBP/R2Q1RK1 b - - 1 10,22,24
IyLvbbnD,22,Ne4,Knight,Ne4,-5,Good,r4rk1/pbpn2pp/1p1qpn2/3p1p2/2PP4/1P3NP1/P2NPPBP/2RQ1RK1 b - - 3 11,21,16
IyLvbbnD,24,c5,Pawn,c5,4,Good,r4rk1/pbpn2pp/1p1qp3/3p1p2/2PPn3/1P3NP1/P1QNPPBP/2R2RK1 b - - 5 12,18,22
IyLvbbnD,26,a5,Pawn,Rac8,3,Good,r4rk1/pb1n2pp/1p1qp3/2pp1p2/2PPn3/1P2PNP1/P1QN1PBP/2R2RK1 b - - 0 13,26,29
IyLvbbnD,28,Rac8,Rook,Qe7,-6,Good,r4rk1/1b1n2pp/1p1qp3/p1pp1p2/P1PPn3/1P2PNP1/2QN1PBP/2R2RK1 b - - 0 14,10,4
IyLvbbnD,30,Rc7,Rook,cxd4,14,Good,2r2rk1/1b1n2pp/1p1qp3/p1pp1p2/P1PPn3/1P2PNP1/1Q1N1PBP/2R2RK1 b - - 2 15,0,14
IyLvbbnD,32,Qe7,Queen,h6,4,Good,5rk1/1brn2pp/1p1qp3/p1pp1p2/P1PPn3/1P2PNP1/1Q1N1PBP/2RR2K1 b - - 4 16,15,19
IyLvbbnD,34,dxc4,Pawn,cxd4,10,Good,5rk1/1brnq1pp/1p2p3/p1pp1p2/P1PPn3/1P2PNP1/1Q3PBP/1NRR2K1 b - - 6 17,-21,-11
IyLvbbnD,36,cxd4,Pawn,cxd4,-11,Good,5rk1/1brnq1pp/1p2p3/p1p2p2/P1PPn3/4PNP1/1Q3PBP/1NRR2K1 b - - 0 18,-12,-23
IyLvbbnD,38,Rcc8,Rook,h6,37,Inaccuracy,5rk1/1brnq1pp/1p2p3/p4p2/P1PNn3/4P1P1/1Q3PBP/1NRR2K1 b - - 0 19,-37,0
IyLvbbnD,40,Ndc5,Knight,Ndc5,7,Good,2r2rk1/1b1nq1pp/1p2p3/pN3p2/P1P1n3/4P1P1/1Q3PBP/1NRR2K1 b - - 2 20,-75,-68
IyLvbbnD,42,Nxc3,Knight,Rcd8,53,Inaccuracy,2r2rk1/1b2q1pp/1p2p3/pNn2p2/P1P1n3/2N1P1P1/1Q3PBP/2RR2K1 b - - 4 21,-68,-15
IyLvbbnD,44,Bxg2,Bishop,Bxg2,11,Good,2r2rk1/1b2q1pp/1p2p3/p1n2p2/P1P5/2N1P1P1/1Q3PBP/2RR2K1 b - - 0 22,-25,-14
IyLvbbnD,46,Qb7+,Queen,Qb7+,1,Good,2r2rk1/4q1pp/1p2p3/p1n2p2/P1P5/2N1P1P1/1Q3PKP/2RR4 b - - 0 23,-25,-24
IyLvbbnD,48,Rfd8,Rook,g5,20,Good,2r2rk1/1q4pp/1p2p3/p1n2p2/P1P5/2N1PPP1/1Q4KP/2RR4 b - - 0 24,-73,-53
IyLvbbnD,50,h6,Pawn,g5,27,Good,2rr2k1/1q4pp/1p2p3/p1n2p2/P1P5/2N1PPP1/2Q3KP/2RR4 b - - 2 25,-46,-19
IyLvbbnD,52,Qe7,Queen,Qe7,5,Good,2rr2k1/1q4p1/1p2p2p/pNn2p2/P1P5/4PPP1/2Q3KP/2RR4 b - - 1 26,-59,-54
IyLvbbnD,54,Rxd8,Rook,Rxd8,11,Good,2rR2k1/4q1p1/1p2p2p/pNn2p2/P1P5/4PPP1/2Q3KP/2R5 b - - 0 27,-93,-82
IyLvbbnD,56,Rxd1,Rook,Rxd1,11,Good,3r2k1/4q1p1/1p2p2p/pNn2p2/P1P5/4PPP1/2Q3KP/3R4 b - - 1 28,-116,-105
IyLvbbnD,58,Qd7,Queen,Qf6,45,Inaccuracy,6k1/4q1p1/1p2p2p/pNn2p2/P1P5/4PPP1/6KP/3Q4 b - - 0 29,-107,-62
IyLvbbnD,60,Qd3,Queen,Qd3,4,Good,6k1/3q2p1/1p2p2p/pNn2p2/P1P5/4PPP1/2Q3KP/8 b - - 2 30,-108,-104
IyLvbbnD,62,Nxd3,Knight,Nxd3,15,Good,6k1/6p1/1p2p2p/pNn2p2/P1P5/3QPPP1/6KP/8 b - - 0 31,-125,-110
IyLvbbnD,64,Nc5,Knight,Nc5,14,Good,6k1/2N3p1/1p2p2p/p4p2/P1P5/3nPPP1/6KP/8 b - - 1 32,-252,-238
IyLvbbnD,66,Kf7,King,Kf7,16,Good,6k1/2N3p1/1p2p2p/p1n2p2/P1P5/4PPP1/5K1P/8 b - - 3 33,-264,-248
IyLvbbnD,68,Ke7,King,Ke7,8,Good,8/2N2kp1/1p2p2p/p1n2p2/P1P5/4PPP1/4K2P/8 b - - 5 34,-264,-256
IyLvbbnD,70,Kd7,King,Nxa4,1,Good,8/2N1k1p1/1p2p2p/p1n2p2/P1P5/4PPP1/3K3P/8 b - - 7 35,-272,-271
IyLvbbnD,72,Nxa4,Knight,Nxa4,-6,Good,8/3k2p1/1p2p2p/pNn2p2/P1P5/4PPP1/3K3P/8 b - - 9 36,-267,-273
IyLvbbnD,74,g5,Pawn,Nc5,34,Inaccuracy,8/3k2p1/1p2p2p/pN3p2/n1P5/4PPP1/2K4P/8 b - - 1 37,-276,-242
IyLvbbnD,76,Nc5+,Knight,Nc5+,14,Good,8/3k4/1p2p2p/pN3pp1/n1P5/1K2PPP1/7P/8 b - - 1 38,-314,-300
IyLvbbnD,78,Kc6,King,e5,40,Inaccuracy,8/3k4/1p2p2p/pNn2pp1/2P5/2K1PPP1/7P/8 b - - 3 39,-287,-247
IyLvbbnD,80,Nd7,Knight,Nb7,53,Inaccuracy,8/8/1pk1p2p/pNn2pp1/2PK4/4PPP1/7P/8 b - - 5 40,-287,-234
IyLvbbnD,82,gxf4,Pawn,g4,70,Inaccuracy,8/3n4/1pk1p2p/pN3pp1/2PK1P2/4P1P1/7P/8 b - - 0 41,-316,-246
IyLvbbnD,84,a4,Pawn,Nf6,139,Mistake,8/3n4/1pk1p2p/pN3p2/2PK1P2/4P3/7P/8 b - - 0 42,-240,-101
IyLvbbnD,86,h5,Pawn,Nf6,276,Blunder,8/3n4/1pk1p2p/1N3p2/p1PK1P2/4P2P/8/8 b - - 0 43,-310,-34
IyLvbbnD,88,Nf8,Knight,Nf6,-7,Good,8/3n4/1pk1p3/1N3p1p/p1PK1P1P/4P3/8/8 b - - 0 44,-321,-328
IyLvbbnD,90,Ng6+,Knight,Kc5,80,Inaccuracy,5n2/8/1pk1p3/1N2Kp1p/p1P2P1P/4P3/8/8 b - - 2 45,-461,-381
IyLvbbnD,92,Nxh4,Knight,Nxh4,15,Good,8/8/1pk1K1n1/1N3p1p/p1P2P1P/4P3/8/8 b - - 0 46,-458,-443
IyLvbbnD,94,Ng2,Knight,Kc5,-7,Good,8/8/1pk2K2/1N3p1p/p1P2P1n/4P3/8/8 b - - 1 47,-451,-458
IyLvbbnD,96,Nxe3+,Knight,Nxe3+,17,Good,8/8/1pk5/1N3K1p/p1P2P2/4P3/6n1/8 b - - 0 48,-518,-501
IyLvbbnD,98,Nxc4,Knight,Kc5,31,Inaccuracy,8/8/1pk5/1N4Kp/p1P2P2/4n3/8/8 b - - 1 49,-546,-515
